"ID","Opportunity Name","AccountId","Amount","Close Date","Stage","Product","Sales Agent","Opportunity_ID__c","STATUS"
"006i80000007Q4KAAU","Hottechi - GTX Pro","001i8000001AQMaAAO","4346.0","2017-08-29","Closed Won","GTX Pro","Darcel Schlecht","J3N73B00","Item Created"
"006i80000007Q4LAAU","Kinnamplus - GTX Basic","001i8000001AkfnAAC","0.0","2017-07-06","Closed Lost","GTX Basic","Donn Cantrell","STG85Q0N","Item Created"
"006i80000007Q4MAAU","Xx-zobam - GTX Pro","001i8000001AkgMAAS","0.0","2017-07-09","Closed Lost","GTX Pro","Donn Cantrell","VMI5QYS3","Item Created"
"006i80000007Q4NAAU","Umbrella Corporation - GTX Pro","001i8000001AkgIAAS","4565.0","2017-08-10","Closed Won","GTX Pro","Donn Cantrell","09W047QT","Item Created"
"006i80000007Q4OAAU","Vehement Capital Partners - GTX Plus Basic","001i8000001AkgJAAS","1319.0","2017-09-29","Closed Won","GTX Plus Basic","Garret Kinder","VXOZC2CN","Item Created"
"006i80000007Q4PAAU","Hottechi - GTX Pro","001i8000001AQMaAAO","5157.0","2017-07-06","Closed Won","GTX Pro","James Ascencio","JAMW5SWB","Item Created"
"006i80000007Q4QAAU","Dontechi - MG Advanced","001i8000001AkfQAAS","0.0","2017-07-06","Closed Lost","MG Advanced","Jonathan Berthelot","WCKKFSVL","Item Created"
"006i80000007Q4RAAU","Globex Corporation - GTX Pro","001i8000001AkfaAAC","4213.0","2017-07-17","Closed Won","GTX Pro","Jonathan Berthelot","GVCWDG9Y","Item Created"
"006i80000007Q4SAAU","Konex - GTX Plus Basic","001i8000001AkfoAAC","1230.0","2017-07-12","Closed Won","GTX Plus Basic","Kami Bicknell","UEXJN3Y6","Item Created"
"006i80000007Q4TAAU","Dalttechnology - GTX Plus Pro","001i8000001AkfLAAS","5482.0","2017-10-03","Negotiation/Review","GTX Plus Pro","Kary Hendrixson","QP0QCP8Y","Item Created"
"006i80000007Q4UAAU","Sunnamplex - GTX Basic","001i8000001AkgEAAS","443.0","2017-07-15","Closed Won","GTX Basic","Kary Hendrixson","MCQGU5EA","Item Created"
"006i80000007Q4VAAU","Zoomit - GTX Plus Basic","001i8000001AkgRAAS","1043.0","2017-09-26","Closed Won","GTX Plus Basic","Kary Hendrixson","M0IN22XH","Item Created"
"006i80000007Q4WAAU","dambase - GTX Basic","001i8000001AkfMAAS","0.0","2017-07-07","Closed Lost","GTX Basic","Lajuana Vencill","8HWWW76K","Item Created"
"006i80000007Q4XAAU","Groovestreet - MG Special","001i8000001AkffAAC","0.0","2017-08-23","Closed Lost","MG Special","Markita Hansen","707CQDQK","Item Created"
"006i80000007Q4YAAU","Globex Corporation - MG Advanced","001i8000001AkfaAAC","0.0","2017-07-13","Closed Lost","MG Advanced","Marty Freudenburg","4PTCB3CS","Item Created"
"006i80000007Q4ZAAU","Codehow - MG Advanced","001i8000001ALqaAAG","3458.0","2017-08-08","Closed Won","MG Advanced","Marty Freudenburg","IEB855X8","Item Created"
"006i80000007Q4aAAE","Zoomit - GTX Plus Pro","001i8000001AkgRAAS","0.0","2017-07-13","Closed Lost","GTX Plus Pro","Maureen Marcano","IDA8D96H","Item Created"
"006i80000007Q4bAAE","Plusstrip - MG Special","001i8000001AkfzAAC","0.0","2017-07-07","Closed Lost","MG Special","Rosalina Dieter","DLQNAOWB","Item Created"
"006i80000007Q4cAAE","Kinnamplus - MG Advanced","001i8000001AkfnAAC","3393.0","2017-10-03","Negotiation/Review","MG Advanced","Rosie Papadopoulos","K7056XS7","Item Created"
"006i80000007Q4dAAE","Kan-code - MG Special","001i8000001AkfmAAC","58.0","2017-07-14","Closed Won","MG Special","Rosie Papadopoulos","R9V8QAPK","Item Created"
"006i80000007Q4eAAE","Codehow - MG Special","001i8000001ALqaAAG","0.0","2017-07-10","Closed Lost","MG Special","Versie Hillebrand","P6KXSJPD","Item Created"
"006i80000007Q4fAAE","Hottechi - GTX Basic","001i8000001AQMaAAO","0.0","2017-07-06","Closed Lost","GTX Basic","Vicki Laflamme","KM0RKC4Q","Item Created"
"006i80000007Q4gAAE","Cheers - GTX Pro","001i8000001ALqZAAW","0.0","2017-07-17","Closed Lost","GTX Pro","Zane Levy","58TUIJ6D","Item Created"
"006i80000007Q4hAAE","Y-corporation - GTX Basic","001i8000001AkgNAAS","658.0","2017-09-20","Closed Won","GTX Basic","Zane Levy","BXOIQHTS","Item Created"
"006i80000007Q4iAAE","Treequote - GTX Plus Pro","001i8000001AkgHAAS","0.0","2017-07-16","Closed Lost","GTX Plus Pro","Anna Snelling","CC3B5DSU","Item Created"
"006i80000007Q4jAAE","Donware - GTX Plus Pro","001i8000001AkfRAAS","0.0","2017-07-07","Closed Lost","GTX Plus Pro","Cassey Cress","GLM4XZLI","Item Created"
"006i80000007Q4kAAE","Plussunin - GTX Plus Pro","001i8000001Akg0AAC","4791.0","2017-09-01","Closed Won","GTX Plus Pro","Cassey Cress","K8VBNOW9","Item Created"
"006i80000007Q4lAAE","Inity - GTX Basic","001i8000001AkfiAAC","590.0","2017-07-08","Closed Won","GTX Basic","Cecily Lampkin","3GEDSDVN","Item Created"
"006i80000007Q4mAAE","Isdom - GTX Plus Pro","001i8000001AkfjAAC","5629.0","2017-07-14","Closed Won","GTX Plus Pro","Cecily Lampkin","R0ZYAJFM","Item Created"
"006i80000007Q4nAAE","Vehement Capital Partners - GTX Pro","001i8000001AkgJAAS","0.0","2017-07-15","Closed Lost","GTX Pro","Corliss Cosme","R8X2RVQ2","Item Created"
"006i80000007Q4oAAE","Massive Dynamic - GTX Plus Pro","001i8000001AkfsAAC","0.0","2017-07-18","Closed Lost","GTX Plus Pro","Daniell Hammack","DFG6OP8T","Item Created"
"006i80000007Q4pAAE","Xx-zobam - GTX Pro","001i8000001AkgMAAS","0.0","2017-07-07","Closed Lost","GTX Pro","Daniell Hammack","JB4MECWM","Item Created"
"006i80000007Q4qAAE","Streethex - GTX Pro","001i8000001AkgCAAS","4323.0","2017-09-12","Closed Won","GTX Pro","Darcel Schlecht","CDGA1SD7","Item Created"
"006i80000007Q4rAAE","Treequote - GTX Pro","001i8000001AkgHAAS","5085.0","2017-07-12","Closed Won","GTX Pro","Darcel Schlecht","SBILEY2W","Item Created"
"006i80000007Q4sAAE","Zotware - MG Advanced","001i8000001AkgSAAS","2996.0","2017-07-17","Closed Won","MG Advanced","Donn Cantrell","JMTKEPXF","Item Created"
"006i80000007Q4tAAE","Condax - GTX Pro","001i8000001AkfJAAS","4682.0","2017-07-14","Closed Won","GTX Pro","Garret Kinder","937CNF5D","Item Created"
"006i80000007Q4uAAE","Sonron - MG Advanced","001i8000001Akg9AAC","3250.0","2017-07-14","Closed Won","MG Advanced","Hayden Neloms","EQ399D3M","Item Created"
"006i80000007Q4vAAE","Green-Plus - GTX Basic","001i8000001AkfeAAC","0.0","2017-07-12","Closed Lost","GTX Basic","Kami Bicknell","DOVNGYN4","Item Created"
"006i80000007Q4wAAE","Kan-code - GTX Pro","001i8000001AkfmAAC","0.0","2017-07-16","Closed Lost","GTX Pro","Kary Hendrixson","A0IS9TWV","Item Created"
"006i80000007Q4xAAE","Kan-code - GTX Pro","001i8000001AkfmAAC","5323.0","2017-09-06","Closed Won","GTX Pro","Kary Hendrixson","E7TDBIDS","Item Created"
"006i80000007Q4yAAE","Condax - GTX Basic","001i8000001AkfJAAS","0.0","2017-07-07","Closed Lost","GTX Basic","Marty Freudenburg","TIFPUXSQ","Item Created"
"006i80000007Q4zAAE","Funholding - GTX Plus Pro","001i8000001AkfWAAS","5966.0","2017-07-07","Closed Won","GTX Plus Pro","Marty Freudenburg","LXDCC260","Item Created"
"006i80000007Q50AAE","Labdrill - MG Advanced","001i8000001AkfqAAC","3452.0","2017-07-16","Closed Won","MG Advanced","Maureen Marcano","1Z72JRDI","Item Created"
"006i80000007Q51AAE","Toughzap - MG Special","001i8000001AkgGAAS","0.0","2017-07-17","Closed Lost","MG Special","Moses Frase","XTBADYHW","Item Created"
"006i80000007Q52AAE","Stanredtax - MG Advanced","001i8000001AkgAAAS","0.0","2017-07-13","Closed Lost","MG Advanced","Moses Frase","PPDU7OWD","Item Created"
"006i80000007Q53AAE","Labdrill - GTX Basic","001i8000001AkfqAAC","0.0","2017-07-11","Closed Lost","GTX Basic","Rosalina Dieter","CJ05Q2G5","Item Created"
"006i80000007Q54AAE","Faxquote - GTX Basic","001i8000001AkfTAAS","583.0","2017-07-13","Closed Won","GTX Basic","Vicki Laflamme","MON3JWUF","Item Created"
"006i80000007Q55AAE","Ontomedia - MG Special","001i8000001AkfwAAC","0.0","2017-07-16","Closed Lost","MG Special","Violet Mclelland","SFMKU2FV","Item Created"
"006i80000007Q56AAE","Goodsilron - GTX Plus Basic","001i8000001AkfdAAC","0.0","2017-07-13","Closed Lost","GTX Plus Basic","Zane Levy","9FH2VYQQ","Item Created"
"006i80000007Q57AAE","J-Texon - GTX Basic","001i8000001AkflAAC","507.0","2017-09-27","Closed Won","GTX Basic","Zane Levy","PMVKMS6A","Item Created"
"006i80000007Q58AAE","Inity - GTX Basic","001i8000001AkfiAAC","0.0","2017-07-15","Closed Lost","GTX Basic","Anna Snelling","E62A05BH","Item Created"
"006i80000007Q59AAE","Rangreen - MG Special","001i8000001Akg1AAC","0.0","2017-07-13","Closed Lost","MG Special","Anna Snelling","U3GCADFV","Item Created"
"006i80000007Q5AAAU","Betasoloin - GTX Basic","001i8000001ALqRAAW","574.0","2017-07-09","Closed Won","GTX Basic","Boris Faz","611J0LEK","Item Created"
"006i80000007Q5BAAU","Umbrella Corporation - GTX Plus Basic","001i8000001AkgIAAS","1096.0","2017-10-05","Negotiation/Review","GTX Plus Basic","Cassey Cress","5M5TW9RC","Item Created"
"006i80000007Q5CAAU","Opentech - MG Special","001i8000001AkfxAAC","48.0","2017-09-07","Closed Won","MG Special","Cassey Cress","ZWA2ES4F","Item Created"
"006i80000007Q5DAAU","Statholdings - MG Special","001i8000001AkgBAAS","0.0","2017-07-17","Closed Lost","MG Special","Cecily Lampkin","LNT5B9XY","Item Created"
"006i80000007Q5EAAU","Isdom - GTX Basic","001i8000001AkfjAAC","458.0","2017-07-15","Closed Won","GTX Basic","Cecily Lampkin","CPQ348W9","Item Created"
"006i80000007Q5FAAU","Codehow - GTX Plus Pro","001i8000001ALqaAAG","5455.0","2017-09-18","Closed Won","GTX Plus Pro","Cecily Lampkin","UZ0MRAFU","Item Created"
"006i80000007Q5GAAU","Silis - GTX Basic","001i8000001Akg7AAC","0.0","2017-07-14","Closed Lost","GTX Basic","Corliss Cosme","VFO5EK6R","Item Created"
"006i80000007Q5HAAU","Kan-code - GTX Plus Pro","001i8000001AkfmAAC","5666.0","2017-09-17","Closed Won","GTX Plus Pro","Corliss Cosme","GE5SORJX","Item Created"
"006i80000007Q5IAAU","Bluth Company - GTX Plus Basic","001i8000001ALqWAAW","1107.0","2017-07-09","Closed Won","GTX Plus Basic","Daniell Hammack","03O9FNTZ","Item Created"
"006i80000007Q5JAAU","Acme Corporation - GTX Pro","001i8000001ALqQAAW","4089.0","2017-07-08","Closed Won","GTX Pro","Daniell Hammack","FIQIRK37","Item Created"
"006i80000007Q5KAAU","Ontomedia - GTX Basic","001i8000001AkfwAAC","498.0","2017-09-08","Closed Won","GTX Basic","Donn Cantrell","M6J6VNVQ","Item Created"
"006i80000007Q5LAAU","Hatfan - MG Advanced","001i8000001AkfgAAC","0.0","2017-09-07","Closed Lost","MG Advanced","Elease Gluck","S767XDO3","Item Created"
"006i80000007Q5MAAU","Dontechi - MG Special","001i8000001AkfQAAS","64.0","2017-07-11","Closed Won","MG Special","Jonathan Berthelot","ZPKCSV3R","Item Created"
"006i80000007Q5NAAU","Xx-holding - MG Advanced","001i8000001AkgLAAS","0.0","2017-07-09","Closed Lost","MG Advanced","Kami Bicknell","CLA3RTMS","Item Created"
"006i80000007Q5OAAU","Conecom - GTX Plus Pro","001i8000001AkfKAAS","5482.0","2017-10-05","Negotiation/Review","GTX Plus Pro","Kary Hendrixson","K1K48OTP","Item Created"
"006i80000007Q5PAAU","Konex - GTX Basic","001i8000001AkfoAAC","0.0","2017-07-09","Closed Lost","GTX Basic","Kary Hendrixson","OJWV4RT2","Item Created"
"006i80000007Q5QAAU","Finjob - GTX Basic","001i8000001AkfVAAS","565.0","2017-07-09","Closed Won","GTX Basic","Kary Hendrixson","PMQCN4PR","Item Created"
"006i80000007Q5RAAU","Kan-code - GTX Basic","001i8000001AkfmAAC","579.0","2017-07-17","Closed Won","GTX Basic","Kary Hendrixson","CBIFB5BB","Item Created"
"006i80000007Q5SAAU","Hottechi - MG Special","001i8000001AQMaAAO","56.0","2017-09-11","Closed Won","MG Special","Lajuana Vencill","BSVZWUXR","Item Created"
"006i80000007Q5TAAU","Scotfind - GTX Pro","001i8000001Akg5AAC","4063.0","2017-09-05","Closed Won","GTX Pro","Markita Hansen","PU2UJDTV","Item Created"
"006i80000007Q5UAAU","Inity - GTX Plus Basic","001i8000001AkfiAAC","1193.0","2017-07-17","Closed Won","GTX Plus Basic","Marty Freudenburg","LN9NU0A8","Item Created"
"006i80000007Q5VAAU","Scottech - GTX Basic","001i8000001Akg6AAC","0.0","2017-07-15","Closed Lost","GTX Basic","Moses Frase","KD27RNU9","Item Created"
"006i80000007Q5WAAU","Betatech - GTX Plus Basic","001i8000001ALqSAAW","1088.0","2017-07-11","Closed Won","GTX Plus Basic","Niesha Huffines","FN50OJHN","Item Created"
"006i80000007Q5XAAU","Xx-zobam - GTX Plus Basic","001i8000001AkgMAAS","0.0","2017-09-17","Closed Lost","GTX Plus Basic","Reed Clapper","YA68AAQK","Item Created"
"006i80000007Q5YAAU","Xx-holding - MG Special","001i8000001AkgLAAS","58.0","2017-09-11","Closed Won","MG Special","Rosalina Dieter","90K2ZTKB","Item Created"
"006i80000007Q5ZAAU","Golddex - MG Advanced","001i8000001AkfcAAC","0.0","2017-07-09","Closed Lost","MG Advanced","Vicki Laflamme","1M0THQSZ","Item Created"
"006i80000007Q5aAAE","Green-Plus - GTX Plus Pro","001i8000001AkfeAAC","4466.0","2017-07-13","Closed Won","GTX Plus Pro","Vicki Laflamme","Y1GEH2EG","Item Created"
"006i80000007Q5bAAE","Kinnamplus - GTX Basic","001i8000001AkfnAAC","0.0","2017-07-14","Closed Lost","GTX Basic","Violet Mclelland","593L4BNI","Item Created"
"006i80000007Q5cAAE","Xx-zobam - MG Advanced","001i8000001AkgMAAS","0.0","2017-07-15","Closed Lost","MG Advanced","Violet Mclelland","83EZC8YK","Item Created"
"006i80000007Q5dAAE","Gogozoom - MG Special","001i8000001AkfbAAC","55.0","2017-11-06","Closed Won","MG Special","Anna Snelling","4MTCQ31T","Item Created"
"006i80000007Q5eAAE","Finhigh - GTX Basic","001i8000001AkfUAAS","550.0","2017-10-06","Negotiation/Review","GTX Basic","Boris Faz","QU220OFI","Item Created"
"006i80000007Q5fAAE","Donware - GTX Plus Basic","001i8000001AkfRAAS","0.0","2017-07-15","Closed Lost","GTX Plus Basic","Cassey Cress","TJYNW3C7","Item Created"
"006i80000007Q5gAAE","Konex - GTX Plus Basic","001i8000001AkfoAAC","861.0","2017-07-16","Closed Won","GTX Plus Basic","Cassey Cress","COGZW25D","Item Created"
"006i80000007Q5hAAE","Acme Corporation - GTX Basic","001i8000001ALqQAAW","550.0","2017-10-06","Negotiation/Review","GTX Basic","Corliss Cosme","B3A6VXVQ","Item Created"
"006i80000007Q5iAAE","Plussunin - MG Advanced","001i8000001Akg0AAC","0.0","2017-07-09","Closed Lost","MG Advanced","Corliss Cosme","O83AR1CC","Item Created"
"006i80000007Q5jAAE","Umbrella Corporation - GTX Pro","001i8000001AkgIAAS","5137.0","2017-07-19","Closed Won","GTX Pro","Corliss Cosme","BOG3D6D7","Item Created"
"006i80000007Q5kAAE","Betatech - MG Special","001i8000001ALqSAAW","54.0","2017-07-16","Closed Won","MG Special","Darcel Schlecht","J03H7OQF","Item Created"
"006i80000007Q5lAAE","Kinnamplus - GTX Plus Basic","001i8000001AkfnAAC","1020.0","2017-07-14","Closed Won","GTX Plus Basic","Donn Cantrell","DJXM9LIW","Item Created"
"006i80000007Q5mAAE","Yearin - GTX Plus Basic","001i8000001AkgOAAS","1136.0","2017-09-28","Closed Won","GTX Plus Basic","Donn Cantrell","6XH71PH8","Item Created"
"006i80000007Q5nAAE","Konex - MG Special","001i8000001AkfoAAC","55.0","2017-07-14","Closed Won","MG Special","Donn Cantrell","AW1U6QKR","Item Created"
"006i80000007Q5oAAE","Groovestreet - GTX Pro","001i8000001AkffAAC","5097.0","2017-09-09","Closed Won","GTX Pro","Elease Gluck","MAVEITJH","Item Created"
"006i80000007Q5pAAE","Kinnamplus - GTX Basic","001i8000001AkfnAAC","483.0","2017-07-09","Closed Won","GTX Basic","Garret Kinder","GUJNYTXN","Item Created"
"006i80000007Q5qAAE","Zoomit - GTX Basic","001i8000001AkgRAAS","587.0","2017-08-29","Closed Won","GTX Basic","James Ascencio","ELLLRB7A","Item Created"
"006i80000007Q5rAAE","Kan-code - GTX Plus Pro","001i8000001AkfmAAC","5284.0","2017-07-16","Closed Won","GTX Plus Pro","James Ascencio","F4EHCQIC","Item Created"
"006i80000007Q5sAAE","Scottech - GTX Basic","001i8000001Akg6AAC","0.0","2017-07-09","Closed Lost","GTX Basic","Jonathan Berthelot","EHC9KQDN","Item Created"
"006i80000007Q5tAAE","Warephase - GTX Basic","001i8000001AkgKAAS","0.0","2017-09-12","Closed Lost","GTX Basic","Jonathan Berthelot","MBLFZPU2","Item Created"
"006i80000007Q5uAAE","Y-corporation - MG Advanced","001i8000001AkgNAAS","0.0","2017-09-28","Closed Lost","MG Advanced","Kary Hendrixson","L0SOZL9A","Item Created"
"006i80000007Q5vAAE","Green-Plus - GTX Plus Basic","001i8000001AkfeAAC","993.0","2017-07-09","Closed Won","GTX Plus Basic","Kary Hendrixson","00XBYXIB","Item Created"
"006i80000007Q5wAAE","Groovestreet - GTX Basic","001i8000001AkffAAC","0.0","2017-07-15","Closed Lost","GTX Basic","Markita Hansen","ASN7OCWQ","Item Created"
"006i80000007Q5xAAE","Finjob - GTX Pro","001i8000001AkfVAAS","4642.0","2017-09-19","Closed Won","GTX Pro","Maureen Marcano","SHS9HQX4","Item Created"
"006i80000007Q5yAAE","Umbrella Corporation - GTX Pro","001i8000001AkgIAAS","0.0","2017-07-17","Closed Lost","GTX Pro","Reed Clapper","JYEQFGS5","Item Created"
"006i80000007Q5zAAE","Kan-code - GTX Pro","001i8000001AkfmAAC","4530.0","2017-07-15","Closed Won","GTX Pro","Reed Clapper","S9DVJGUO","Item Created"
"006i80000007Q60AAE","Y-corporation - MG Special","001i8000001AkgNAAS","0.0","2017-07-10","Closed Lost","MG Special","Rosalina Dieter","0YPN92QB","Item Created"
"006i80000007Q61AAE","Xx-zobam - MG Advanced","001i8000001AkgMAAS","3569.0","2017-07-09","Closed Won","MG Advanced","Rosie Papadopoulos","UIA0FO51","Item Created"
"006i80000007Q62AAE","Hottechi - MG Advanced","001i8000001AQMaAAO","3276.0","2017-08-31","Closed Won","MG Advanced","Vicki Laflamme","48J7F1A2","Item Created"
"006i80000007Q63AAE","Plussunin - MG Special","001i8000001Akg0AAC","55.0","2017-10-06","Negotiation/Review","MG Special","Violet Mclelland","D193SPY4","Item Created"
"006i80000007Q64AAE","Mathtouch - MG Advanced","001i8000001AkftAAC","0.0","2017-07-10","Closed Lost","MG Advanced","Violet Mclelland","SFIMNCPZ","Item Created"
"006i80000007Q65AAE","Finjob - GTX Basic","001i8000001AkfVAAS","0.0","2017-07-16","Closed Lost","GTX Basic","Zane Levy","57NT8T8S","Item Created"
"006i80000007Q66AAE","Green-Plus - GTX Plus Basic","001i8000001AkfeAAC","0.0","2017-07-16","Closed Lost","GTX Plus Basic","Zane Levy","7GLF1GBJ","Item Created"
"006i80000007Q67AAE","Doncon - GTX Plus Pro","001i8000001AkfOAAS","0.0","2017-07-17","Closed Lost","GTX Plus Pro","Zane Levy","YST07PM6","Item Created"
"006i80000007Q68AAE","Rantouch - GTX Plus Pro","001i8000001Akg2AAC","0.0","2017-07-15","Closed Lost","GTX Plus Pro","Zane Levy","HPU7RQG6","Item Created"
"006i80000007Q69AAE","Hatfan - GTX Pro","001i8000001AkfgAAC","0.0","2017-11-09","Closed Lost","GTX Pro","Zane Levy","6Z1XK6YR","Item Created"
"006i80000007Q6AAAU","Kan-code - GTX Plus Pro","001i8000001AkfmAAC","5576.0","2017-07-17","Closed Won","GTX Plus Pro","Zane Levy","045D5MZO","Item Created"
"006i80000007Q6BAAU","Genco Pura Olive Oil Company - GTX Basic","001i8000001AkfZAAS","460.0","2017-09-16","Closed Won","GTX Basic","Anna Snelling","K1UREXI5","Item Created"
"006i80000007Q6CAAU","Zathunicon - GTX Basic","001i8000001AkgPAAS","457.0","2017-07-16","Closed Won","GTX Basic","Boris Faz","M7Y1LHHA","Item Created"
"006i80000007Q6DAAU","Silis - MG Advanced","001i8000001Akg7AAC","0.0","2017-07-15","Closed Lost","MG Advanced","Cassey Cress","WP6SUIMC","Item Created"
"006i80000007Q6EAAU","Gekko & Co - GTX Basic","001i8000001AkfYAAS","665.0","2017-07-10","Closed Won","GTX Basic","Corliss Cosme","SGI5I4X1","Item Created"
"006i80000007Q6FAAU","Zathunicon - GTX Plus Basic","001i8000001AkgPAAS","1122.0","2017-07-15","Closed Won","GTX Plus Basic","Corliss Cosme","U07VUUGP","Item Created"
"006i80000007Q6GAAU","Umbrella Corporation - GTX Plus Pro","001i8000001AkgIAAS","5578.0","2017-07-18","Closed Won","GTX Plus Pro","Corliss Cosme","SEC6K7X2","Item Created"
"006i80000007Q6HAAU","Betatech - GTX Pro","001i8000001ALqSAAW","4821.0","2017-10-07","Negotiation/Review","GTX Pro","Daniell Hammack","OT26ZUZ7","Item Created"
"006i80000007Q6IAAU","Rundofase - GTX Basic","001i8000001Akg4AAC","460.0","2017-09-08","Closed Won","GTX Basic","Darcel Schlecht","MXVBWIE5","Item Created"
"006i80000007Q6JAAU","Donware - GTX Plus Basic","001i8000001AkfRAAS","1133.0","2017-08-31","Closed Won","GTX Plus Basic","Donn Cantrell","794F5VJB","Item Created"
"006i80000007Q6KAAU","Gekko & Co - GTX Plus Basic","001i8000001AkfYAAS","1194.0","2017-09-18","Closed Won","GTX Plus Basic","Donn Cantrell","TNEB1XNK","Item Created"
"006i80000007Q6LAAU","Yearin - GTX Plus Pro","001i8000001AkgOAAS","5861.0","2017-09-16","Closed Won","GTX Plus Pro","Donn Cantrell","P60PIE95","Item Created"
"006i80000007Q6MAAU","Dontechi - GTX Basic","001i8000001AkfQAAS","0.0","2017-07-17","Closed Lost","GTX Basic","Gladys Colclough","QKOAWRXD","Item Created"
"006i80000007Q6NAAU","Stanredtax - GTX Plus Basic","001i8000001AkgAAAS","1194.0","2017-08-28","Closed Won","GTX Plus Basic","Gladys Colclough","NC7V5K1T","Item Created"
"006i80000007Q6OAAU","Funholding - GTX Pro","001i8000001AkfWAAS","4440.0","2017-07-11","Closed Won","GTX Pro","Gladys Colclough","XTAPYDDI","Item Created"
"006i80000007Q6PAAU","Cancity - MG Special","001i8000001ALqYAAW","53.0","2017-07-19","Closed Won","MG Special","Jonathan Berthelot","0CTHPQGT","Item Created"
