Opportunity Name,AccountId,Amount,Close Date,Stage,Product,Sales Agent,Opportunity_ID__c
Konex - GTX Pro,001i8000001AkfoAAC,6069.0,2017-08-20,Closed Won,GTX Pro,Zane Levy,BVKAXY66
Plusstrip - MG Special,001i8000001AkfzAAC,55.0,2017-10-30,Negotiation/Review,MG Special,Anna Snelling,4ZB2W6O7
Genco Pura Olive Oil Company - GTX Plus Basic,001i8000001AkfZAAS,0.0,2017-08-11,Closed Lost,GTX Plus Basic,Anna Snelling,D9VTKEEH
Konmatfix - MG Advanced,001i8000001AkfpAAC,3452.0,2017-08-16,Closed Won,MG Advanced,Anna Snelling,7CYRCTXI
Kinnamplus - MG Advanced,001i8000001AkfnAAC,3156.0,2017-08-09,Closed Won,MG Advanced,Cassey Cress,IH4M0XTK
Gekko & Co - GTX Basic,001i8000001AkfYAAS,0.0,2017-08-14,Closed Lost,GTX Basic,Daniell Hammack,L9AZZGNK
Rundofase - MG Special,001i8000001Akg4AAC,55.0,2017-10-30,Negotiation/Review,MG Special,Darcel Schlecht,1FLN8BTI
Statholdings - MG Advanced,001i8000001AkgBAAS,0.0,2017-11-23,Closed Lost,MG Advanced,Darcel Schlecht,MLPVWTC2
Rantouch - GTX Plus Basic,001i8000001Akg2AAC,1157.0,2017-08-06,Closed Won,GTX Plus Basic,Hayden Neloms,6BBYA0L3
Plexzap - GTX Plus Basic,001i8000001AkfyAAC,1040.0,2017-11-22,Closed Won,GTX Plus Basic,James Ascencio,S3J60BK0
Streethex - MG Special,001i8000001AkgCAAS,49.0,2017-12-16,Closed Won,MG Special,Jonathan Berthelot,IKIJHQPN
Inity - GTX Basic,001i8000001AkfiAAC,454.0,2017-09-19,Closed Won,GTX Basic,Lajuana Vencill,OJ9KBQML
Zoomit - GTX Plus Basic,001i8000001AkgRAAS,1106.0,2017-11-18,Closed Won,GTX Plus Basic,Markita Hansen,W66UPKL4
Goodsilron - GTX Plus Basic,001i8000001AkfdAAC,1143.0,2017-08-08,Closed Won,GTX Plus Basic,Maureen Marcano,2S7CMLRJ
J-Texon - GTX Plus Pro,001i8000001AkflAAC,4434.0,2017-11-06,Closed Won,GTX Plus Pro,Maureen Marcano,18KMXL8N
Plussunin - MG Special,001i8000001Akg0AAC,55.0,2017-10-30,Negotiation/Review,MG Special,Moses Frase,Y7244XW7
Rangreen - GTX Plus Basic,001i8000001Akg1AAC,1096.0,2017-10-30,Negotiation/Review,GTX Plus Basic,Niesha Huffines,22HV3N2W
Zotware - GTX Pro,001i8000001AkgSAAS,4821.0,2017-10-30,Negotiation/Review,GTX Pro,Niesha Huffines,FKY3O5O1
Hatfan - GTX Plus Pro,001i8000001AkfgAAC,5482.0,2017-10-30,Negotiation/Review,GTX Plus Pro,Versie Hillebrand,WRKPDK7O
Cancity - MG Special,001i8000001ALqYAAW,55.0,2017-10-30,Negotiation/Review,MG Special,Versie Hillebrand,3FWZBSW1
Hatfan - MG Special,001i8000001AkfgAAC,55.0,2017-10-30,Negotiation/Review,MG Special,Versie Hillebrand,VIY7P8J6
Mathtouch - MG Special,001i8000001AkftAAC,55.0,2017-10-30,Negotiation/Review,MG Special,Versie Hillebrand,PR1H7NHK
Rantouch - GTX Plus Basic,001i8000001Akg2AAC,1193.0,2017-09-26,Closed Won,GTX Plus Basic,Vicki Laflamme,K44PIQTN
Goodsilron - GTX Pro,001i8000001AkfdAAC,5049.0,2017-08-21,Closed Won,GTX Pro,Vicki Laflamme,NWQHHVEM
Konex - GTX Pro,001i8000001AkfoAAC,5300.0,2017-08-19,Closed Won,GTX Pro,Vicki Laflamme,ZJ76J97A
Singletechno - MG Advanced,001i8000001Akg8AAC,3597.0,2017-11-20,Closed Won,MG Advanced,Vicki Laflamme,4Q1A27SA
Xx-zobam - GTX Pro,001i8000001AkgMAAS,0.0,2017-11-11,Closed Lost,GTX Pro,Violet Mclelland,GVOKY9KD
Sonron - GTX Basic,001i8000001Akg9AAC,606.0,2017-08-06,Closed Won,GTX Basic,Zane Levy,FOQK8G8Y
Condax - GTX Plus Basic,001i8000001AkfJAAS,1123.0,2017-11-09,Closed Won,GTX Plus Basic,Corliss Cosme,OEUK1UW5
Initech - GTX Pro,001i8000001AkfhAAC,5205.0,2017-08-12,Closed Won,GTX Pro,Corliss Cosme,LF45YLLR
Yearin - GTX Basic,001i8000001AkgOAAS,592.0,2017-11-01,Closed Won,GTX Basic,Daniell Hammack,RYYTO9Z5
Umbrella Corporation - GTX Plus Pro,001i8000001AkgIAAS,6284.0,2017-08-14,Closed Won,GTX Plus Pro,Daniell Hammack,R9VR53F3
Warephase - MG Special,001i8000001AkgKAAS,0.0,2017-11-07,Closed Lost,MG Special,Gladys Colclough,D5H30X5X
Labdrill - MG Advanced,001i8000001AkfqAAC,0.0,2017-08-10,Closed Lost,MG Advanced,Hayden Neloms,FLXN0TBT
Lexiqvolax - GTX Pro,001i8000001AkfrAAC,0.0,2017-11-02,Closed Lost,GTX Pro,James Ascencio,U8H8VGI0
Kan-code - GTX Plus Pro,001i8000001AkfmAAC,4231.0,2017-08-05,Closed Won,GTX Plus Pro,James Ascencio,R1X6U9CU
Warephase - GTX Plus Pro,001i8000001AkgKAAS,0.0,2017-08-13,Closed Lost,GTX Plus Pro,Lajuana Vencill,IT1XRUTD
Zumgoity - MG Advanced,001i8000001AkgTAAS,0.0,2017-08-13,Closed Lost,MG Advanced,Lajuana Vencill,VTSKKTQO
Domzoom - MG Advanced,001i8000001AkfNAAS,3393.0,2017-10-31,Negotiation/Review,MG Advanced,Moses Frase,KIKG1BGV
Kinnamplus - MG Advanced,001i8000001AkfnAAC,0.0,2017-11-23,Closed Lost,MG Advanced,Reed Clapper,3Z2AMU5T
Bluth Company - MG Special,001i8000001ALqWAAW,53.0,2017-08-10,Closed Won,MG Special,Violet Mclelland,R0O1UYNW
Ganjaflex - MG Advanced,001i8000001AkfXAAS,3393.0,2017-11-01,Negotiation/Review,MG Advanced,Anna Snelling,AZN2K0V9
Cancity - MG Special,001i8000001ALqYAAW,52.0,2017-08-16,Closed Won,MG Special,Anna Snelling,G44S6CLC
Gekko & Co - GTX Plus Basic,001i8000001AkfYAAS,938.0,2017-08-22,Closed Won,GTX Plus Basic,Boris Faz,IMLB4653
Inity - MG Advanced,001i8000001AkfiAAC,0.0,2017-08-08,Closed Lost,MG Advanced,Darcel Schlecht,ZE6HA778
Bioplex - GTX Plus Basic,001i8000001ALqUAAW,1050.0,2017-09-13,Closed Won,GTX Plus Basic,Donn Cantrell,6KPKOR79
Vehement Capital Partners - MG Advanced,001i8000001AkgJAAS,3440.0,2017-08-11,Closed Won,MG Advanced,Donn Cantrell,D42GA3LC
Betatech - MG Special,001i8000001ALqSAAW,55.0,2017-11-01,Negotiation/Review,MG Special,Gladys Colclough,TIPXNDS2
Rundofase - GTX Pro,001i8000001Akg4AAC,0.0,2017-08-15,Closed Lost,GTX Pro,Gladys Colclough,58J528HO
Cancity - MG Special,001i8000001ALqYAAW,55.0,2017-11-01,Negotiation/Review,MG Special,Kami Bicknell,RD6Y5R4P
Konex - GTX Plus Basic,001i8000001AkfoAAC,0.0,2017-11-09,Closed Lost,GTX Plus Basic,Kary Hendrixson,PBVC1VI7
Acme Corporation - MG Advanced,001i8000001ALqQAAW,3393.0,2017-11-01,Negotiation/Review,MG Advanced,Lajuana Vencill,LDQITW5C
Umbrella Corporation - MG Advanced,001i8000001AkgIAAS,3393.0,2017-11-01,Negotiation/Review,MG Advanced,Moses Frase,0R5KAHNB
Gogozoom - GTX Plus Basic,001i8000001AkfbAAC,1096.0,2017-11-01,Negotiation/Review,GTX Plus Basic,Niesha Huffines,ATMWAQL5
Inity - GTX Plus Basic,001i8000001AkfiAAC,1126.0,2017-08-21,Closed Won,GTX Plus Basic,Niesha Huffines,U4BPFJC5
Donquadtech - GTX Pro,001i8000001AkfPAAS,3963.0,2017-08-14,Closed Won,GTX Pro,Reed Clapper,MJ3XHBY0
Kinnamplus - GTX Pro,001i8000001AkfnAAC,5401.0,2017-08-11,Closed Won,GTX Pro,Reed Clapper,LT75S3LM
Silis - MG Advanced,001i8000001Akg7AAC,0.0,2017-08-20,Closed Lost,MG Advanced,Rosie Papadopoulos,B28O6RVD
Silis - GTX Plus Basic,001i8000001Akg7AAC,965.0,2017-12-02,Closed Won,GTX Plus Basic,Rosie Papadopoulos,O9MGYBG4
Hottechi - GTX Basic,001i8000001AQMaAAO,534.0,2017-11-01,Closed Won,GTX Basic,Versie Hillebrand,FLH1KDV2
Mathtouch - MG Special,001i8000001AkftAAC,55.0,2017-11-01,Negotiation/Review,MG Special,Vicki Laflamme,NNH4EBG8
Massive Dynamic - MG Special,001i8000001AkfsAAC,50.0,2017-11-21,Closed Won,MG Special,Wilburn Farren,GVSAAKF4
Cancity - MG Special,001i8000001ALqYAAW,55.0,2017-11-02,Negotiation/Review,MG Special,Corliss Cosme,5UFU5IO4
Konex - GTX Pro,001i8000001AkfoAAC,5186.0,2017-08-11,Closed Won,GTX Pro,Donn Cantrell,R6F1053X
J-Texon - MG Advanced,001i8000001AkflAAC,3308.0,2017-11-04,Closed Won,MG Advanced,Elease Gluck,OB2PHGFR
Finhigh - MG Advanced,001i8000001AkfUAAS,3367.0,2017-12-07,Closed Won,MG Advanced,Gladys Colclough,Y2X0X0WQ
Labdrill - GTX Plus Basic,001i8000001AkfqAAC,0.0,2017-08-08,Closed Lost,GTX Plus Basic,Kary Hendrixson,DZ47F0UT
Scotfind - GTX Basic,001i8000001Akg5AAC,518.0,2017-09-16,Closed Won,GTX Basic,Kary Hendrixson,7WYZ9HMC
Condax - GTX Basic,001i8000001AkfJAAS,550.0,2017-11-02,Negotiation/Review,GTX Basic,Moses Frase,5VW9YVTU
Funholding - MG Advanced,001i8000001AkfWAAS,3393.0,2017-11-02,Negotiation/Review,MG Advanced,Moses Frase,FUI9BIS3
Betasoloin - GTX Plus Basic,001i8000001ALqRAAW,1096.0,2017-11-02,Negotiation/Review,GTX Plus Basic,Niesha Huffines,49SUORYW
Initech - GTX Pro,001i8000001AkfhAAC,0.0,2017-08-10,Closed Lost,GTX Pro,Reed Clapper,RG8P75PG
Kan-code - GTX Plus Basic,001i8000001AkfmAAC,1128.0,2017-09-11,Closed Won,GTX Plus Basic,Reed Clapper,P0YQ3HNN
Bioplex - GTX Plus Pro,001i8000001ALqUAAW,6318.0,2017-12-16,Closed Won,GTX Plus Pro,Reed Clapper,TGI9B9AD
Cancity - MG Advanced,001i8000001ALqYAAW,0.0,2017-11-26,Closed Lost,MG Advanced,Anna Snelling,WA58C7SV
Bioholding - GTX Pro,001i8000001ALqTAAW,4821.0,2017-11-03,Negotiation/Review,GTX Pro,Daniell Hammack,2N2MUDOA
Ontomedia - GTX Pro,001i8000001AkfwAAC,4935.0,2017-09-19,Closed Won,GTX Pro,Daniell Hammack,EFUIZFRA
Scottech - GTX Plus Basic,001i8000001Akg6AAC,1013.0,2017-12-20,Closed Won,GTX Plus Basic,Darcel Schlecht,D4ZMTQLE
Yearin - GTX Basic,001i8000001AkgOAAS,573.0,2017-12-20,Closed Won,GTX Basic,Donn Cantrell,QFXZT1TV
Zathunicon - GTX Basic,001i8000001AkgPAAS,535.0,2017-12-04,Closed Won,GTX Basic,Donn Cantrell,3Q8GSOKD
Bioplex - MG Special,001i8000001ALqUAAW,55.0,2017-11-03,Negotiation/Review,MG Special,Elease Gluck,7DOGGIXI
Fasehatice - MG Advanced,001i8000001AkfSAAS,0.0,2017-11-29,Closed Lost,MG Advanced,Elease Gluck,7CC4DUSQ
Betasoloin - GTX Plus Pro,001i8000001ALqRAAW,5482.0,2017-11-03,Negotiation/Review,GTX Plus Pro,Kary Hendrixson,NY7Z4I06
Condax - GTX Plus Basic,001i8000001AkfJAAS,1080.0,2017-11-02,Closed Won,GTX Plus Basic,Lajuana Vencill,G2KW3DWD
Finhigh - GTX Basic,001i8000001AkfUAAS,609.0,2017-12-14,Closed Won,GTX Basic,Marty Freudenburg,IK72767Q
Zencorporation - GTX Basic,001i8000001AkgQAAS,550.0,2017-11-03,Negotiation/Review,GTX Basic,Moses Frase,9P180HVQ
Treequote - GTX Plus Basic,001i8000001AkgHAAS,1096.0,2017-11-03,Negotiation/Review,GTX Plus Basic,Moses Frase,ACGLK2YE
Bioholding - GTX Basic,001i8000001ALqTAAW,0.0,2017-11-11,Closed Lost,GTX Basic,Moses Frase,0F9GSZRO
Scottech - MG Special,001i8000001Akg6AAC,0.0,2017-08-15,Closed Lost,MG Special,Moses Frase,BEELPVP0
Gogozoom - MG Advanced,001i8000001AkfbAAC,0.0,2017-11-08,Closed Lost,MG Advanced,Versie Hillebrand,2DOZJ7GT
Rundofase - GTX Basic,001i8000001Akg4AAC,563.0,2017-11-09,Closed Won,GTX Basic,Versie Hillebrand,1V1L46NV
Domzoom - MG Advanced,001i8000001AkfNAAS,3393.0,2017-11-03,Negotiation/Review,MG Advanced,Vicki Laflamme,R9GI5SJ5
Plexzap - GTX Pro,001i8000001AkfyAAC,0.0,2017-11-07,Closed Lost,GTX Pro,Zane Levy,SGYL0QMJ
Betatech - MG Special,001i8000001ALqSAAW,0.0,2017-11-29,Closed Lost,MG Special,Anna Snelling,XNOQAL9G
Vehement Capital Partners - MG Special,001i8000001AkgJAAS,55.0,2017-11-04,Negotiation/Review,MG Special,Boris Faz,ZGK1AWBD
Streethex - MG Special,001i8000001AkgCAAS,55.0,2017-11-04,Negotiation/Review,MG Special,Cecily Lampkin,AV72Y65Y
Konex - GTX Plus Basic,001i8000001AkfoAAC,0.0,2017-11-04,Closed Lost,GTX Plus Basic,Corliss Cosme,2PP30ME4
Bluth Company - MG Special,001i8000001ALqWAAW,59.0,2017-12-01,Closed Won,MG Special,Corliss Cosme,UADVV91I
Donquadtech - MG Special,001i8000001AkfPAAS,54.0,2017-11-14,Closed Won,MG Special,Corliss Cosme,E9PMCMA3
Donquadtech - MG Advanced,001i8000001AkfPAAS,0.0,2017-11-08,Closed Lost,MG Advanced,Daniell Hammack,EGW6AN01
Cancity - GTX Plus Basic,001i8000001ALqYAAW,0.0,2017-08-14,Closed Lost,GTX Plus Basic,Darcel Schlecht,NI5XQR33
Mathtouch - MG Advanced,001i8000001AkftAAC,3114.0,2017-08-11,Closed Won,MG Advanced,Donn Cantrell,QYUZ3KVU
Rantouch - MG Special,001i8000001Akg2AAC,60.0,2017-08-17,Closed Won,MG Special,Elease Gluck,5TOZM59X
Donware - GTX Basic,001i8000001AkfRAAS,0.0,2017-11-08,Closed Lost,GTX Basic,Garret Kinder,XWOG5DC0
Kan-code - GTX Basic,001i8000001AkfmAAC,422.0,2017-08-27,Closed Won,GTX Basic,Garret Kinder,IQAFSIV4
Konex - MG Advanced,001i8000001AkfoAAC,3971.0,2017-09-20,Closed Won,MG Advanced,Garret Kinder,EETBBG75
Plusstrip - GTX Pro,001i8000001AkfzAAC,4821.0,2017-11-04,Negotiation/Review,GTX Pro,Gladys Colclough,7FFV8D9U
Faxquote - GTX Plus Basic,001i8000001AkfTAAS,0.0,2017-11-04,Closed Lost,GTX Plus Basic,Kami Bicknell,STYAF310
Konex - GTX Basic,001i8000001AkfoAAC,510.0,2017-12-18,Closed Won,GTX Basic,Kami Bicknell,6W7QAH1B
Scotfind - MG Advanced,001i8000001Akg5AAC,4032.0,2017-11-19,Closed Won,MG Advanced,Kami Bicknell,KXLD5YKX
Globex Corporation - MG Advanced,001i8000001AkfaAAC,3393.0,2017-11-04,Negotiation/Review,MG Advanced,Lajuana Vencill,PDMZ1I99
Dontechi - GTX Basic,001i8000001AkfQAAS,0.0,2017-12-10,Closed Lost,GTX Basic,Lajuana Vencill,ESYGBBLP
Plussunin - MG Special,001i8000001Akg0AAC,52.0,2017-08-12,Closed Won,MG Special,Rosie Papadopoulos,ZDSAVCDQ
Kan-code - GTX Plus Basic,001i8000001AkfmAAC,1096.0,2017-11-05,Negotiation/Review,GTX Plus Basic,Anna Snelling,OSG9KZGB
Funholding - GTX Basic,001i8000001AkfWAAS,550.0,2017-11-05,Negotiation/Review,GTX Basic,Boris Faz,693K7IAT
Sumace - MG Advanced,001i8000001AkgDAAS,0.0,2017-12-08,Closed Lost,MG Advanced,Boris Faz,QRWC159J
Globex Corporation - MG Advanced,001i8000001AkfaAAC,3684.0,2017-11-17,Closed Won,MG Advanced,Cecily Lampkin,TXPUCPT8
Sumace - GTX Plus Basic,001i8000001AkgDAAS,0.0,2017-12-19,Closed Lost,GTX Plus Basic,Corliss Cosme,2ZVWE5NE
Zotware - GTX Plus Pro,001i8000001AkgSAAS,4648.0,2017-11-19,Closed Won,GTX Plus Pro,Corliss Cosme,4335LVQT
Gekko & Co - GTX Pro,001i8000001AkfYAAS,4639.0,2017-12-05,Closed Won,GTX Pro,Corliss Cosme,MJ0RRDLN
Betatech - GTX Pro,001i8000001ALqSAAW,0.0,2017-08-18,Closed Lost,GTX Pro,Darcel Schlecht,QAJPUEN2
Inity - GTX Plus Pro,001i8000001AkfiAAC,6360.0,2017-09-17,Closed Won,GTX Plus Pro,Darcel Schlecht,4XLLUO6J
Singletechno - GTX Plus Basic,001i8000001Akg8AAC,0.0,2017-12-19,Closed Lost,GTX Plus Basic,Elease Gluck,5R408EB5
Inity - GTX Pro,001i8000001AkfiAAC,4722.0,2017-09-22,Closed Won,GTX Pro,Gladys Colclough,FB0Q3FYP
Rantouch - GTX Plus Basic,001i8000001Akg2AAC,0.0,2017-08-26,Closed Lost,GTX Plus Basic,Hayden Neloms,JZ2VUXZQ
Sunnamplex - MG Advanced,001i8000001AkgEAAS,3039.0,2017-08-17,Closed Won,MG Advanced,James Ascencio,RB54V758
Rundofase - GTX Plus Basic,001i8000001Akg4AAC,1080.0,2017-11-01,Closed Won,GTX Plus Basic,Jonathan Berthelot,38C7HEG6
Blackzim - GTX Plus Basic,001i8000001ALqVAAW,0.0,2017-11-24,Closed Lost,GTX Plus Basic,Kami Bicknell,FNXCNUR1
Globex Corporation - MG Advanced,001i8000001AkfaAAC,3063.0,2017-12-13,Closed Won,MG Advanced,Lajuana Vencill,DSPMSOTB
Konex - GTX Basic,001i8000001AkfoAAC,0.0,2017-11-17,Closed Lost,GTX Basic,Markita Hansen,AOVU3VUJ
Betatech - GTX Plus Basic,001i8000001ALqSAAW,1096.0,2017-11-05,Negotiation/Review,GTX Plus Basic,Niesha Huffines,I6M40320
J-Texon - MG Special,001i8000001AkflAAC,0.0,2017-08-13,Closed Lost,MG Special,Vicki Laflamme,6DUFMKIG
Acme Corporation - MG Special,001i8000001ALqQAAW,52.0,2017-11-04,Closed Won,MG Special,Violet Mclelland,R2DID6L7
Bluth Company - MG Special,001i8000001ALqWAAW,51.0,2017-11-09,Closed Won,MG Special,Violet Mclelland,WHS3UZHR
Condax - GTX Pro,001i8000001AkfJAAS,4480.0,2017-11-27,Closed Won,GTX Pro,Zane Levy,5UFQONQU
dambase - MG Special,001i8000001AkfMAAS,53.0,2017-08-18,Closed Won,MG Special,Anna Snelling,RRQIGS7E
Xx-zobam - GTX Basic,001i8000001AkgMAAS,582.0,2017-08-27,Closed Won,GTX Basic,Cassey Cress,1VFRN1GB
Cancity - GTX Plus Pro,001i8000001ALqYAAW,0.0,2017-11-01,Closed Lost,GTX Plus Pro,Cecily Lampkin,AHXFADIU
Warephase - MG Advanced,001i8000001AkgKAAS,3354.0,2017-11-08,Closed Won,MG Advanced,Cecily Lampkin,PWKFVQFA
Donware - MG Advanced,001i8000001AkfRAAS,0.0,2017-08-09,Closed Lost,MG Advanced,Daniell Hammack,8CAXVCDF
Konex - GTX Plus Basic,001i8000001AkfoAAC,1135.0,2017-12-22,Closed Won,GTX Plus Basic,Daniell Hammack,0SIWRBDT
Initech - GTX Pro,001i8000001AkfhAAC,4859.0,2017-08-11,Closed Won,GTX Pro,Donn Cantrell,VQB0ZCYJ
Toughzap - GTX Plus Basic,001i8000001AkgGAAS,1085.0,2017-08-17,Closed Won,GTX Plus Basic,Jonathan Berthelot,6IMKESNY
Cancity - GTX Basic,001i8000001ALqYAAW,550.0,2017-11-06,Negotiation/Review,GTX Basic,Kami Bicknell,CLRPASVW
Singletechno - MG Special,001i8000001Akg8AAC,0.0,2017-09-24,Closed Lost,MG Special,Kary Hendrixson,18N5WD04
Finhigh - GTX Basic,001i8000001AkfUAAS,0.0,2017-11-13,Closed Lost,GTX Basic,Lajuana Vencill,R26IBPEJ
Zumgoity - GTX Plus Basic,001i8000001AkgTAAS,1196.0,2017-11-07,Closed Won,GTX Plus Basic,Marty Freudenburg,TCBW39GW
Warephase - GTX Plus Pro,001i8000001AkgKAAS,5572.0,2017-08-19,Closed Won,GTX Plus Pro,Marty Freudenburg,F9QHNS68
J-Texon - MG Advanced,001i8000001AkflAAC,3415.0,2017-11-06,Closed Won,MG Advanced,Maureen Marcano,7DA7E2K7
Scottech - MG Special,001i8000001Akg6AAC,0.0,2017-08-15,Closed Lost,MG Special,Versie Hillebrand,GTH7MXLG
Kinnamplus - GTX Basic,001i8000001AkfnAAC,0.0,2017-12-05,Closed Lost,GTX Basic,Cassey Cress,2QISWUQ9
Vehement Capital Partners - GTX Plus Basic,001i8000001AkgJAAS,0.0,2017-11-12,Closed Lost,GTX Plus Basic,Daniell Hammack,8CJ0DC9P
Plussunin - GTX Plus Basic,001i8000001Akg0AAC,1176.0,2017-09-24,Closed Won,GTX Plus Basic,Daniell Hammack,S0WEFDP2
Goodsilron - GTX Plus Basic,001i8000001AkfdAAC,1096.0,2017-11-07,Negotiation/Review,GTX Plus Basic,Darcel Schlecht,MUSSD9WD
Streethex - GTX Pro,001i8000001AkgCAAS,4313.0,2017-11-02,Closed Won,GTX Pro,Darcel Schlecht,PXXIJWXD
Konex - GTX Pro,001i8000001AkfoAAC,4662.0,2017-09-15,Closed Won,GTX Pro,Donn Cantrell,AQFXE1TA
Singletechno - GTX Basic,001i8000001Akg8AAC,0.0,2017-08-12,Closed Lost,GTX Basic,Elease Gluck,N4JDVO8F
Cheers - MG Advanced,001i8000001ALqZAAW,0.0,2017-11-18,Closed Lost,MG Advanced,Elease Gluck,GXJF1O6U
Xx-zobam - GTX Pro,001i8000001AkgMAAS,0.0,2017-11-20,Closed Lost,GTX Pro,Garret Kinder,UZTMM5MG
Plussunin - MG Advanced,001i8000001Akg0AAC,2715.0,2017-11-07,Closed Won,MG Advanced,Garret Kinder,XMVJ5X59
Hatfan - GTX Plus Basic,001i8000001AkfgAAC,0.0,2017-11-19,Closed Lost,GTX Plus Basic,Hayden Neloms,AJ3CFCFA
Hottechi - GTX Basic,001i8000001AQMaAAO,511.0,2017-12-19,Closed Won,GTX Basic,James Ascencio,SX73M3HS
The New York Inquirer - GTX Basic,001i8000001AkgFAAS,550.0,2017-11-07,Negotiation/Review,GTX Basic,Lajuana Vencill,EVXPG3V5
Goodsilron - GTX Plus Basic,001i8000001AkfdAAC,1017.0,2017-12-08,Closed Won,GTX Plus Basic,Markita Hansen,YDUL6H8V
Hatfan - GTX Plus Pro,001i8000001AkfgAAC,5482.0,2017-11-07,Negotiation/Review,GTX Plus Pro,Marty Freudenburg,FSNL204U
Labdrill - GTX Plus Basic,001i8000001AkfqAAC,0.0,2017-08-20,Closed Lost,GTX Plus Basic,Maureen Marcano,DY5RYWTV
Konex - GTX Plus Basic,001i8000001AkfoAAC,1102.0,2017-08-10,Closed Won,GTX Plus Basic,Maureen Marcano,3F9NDPA0
Kan-code - MG Special,001i8000001AkfmAAC,67.0,2017-12-04,Closed Won,MG Special,Maureen Marcano,UMKU4ZGE
Genco Pura Olive Oil Company - MG Special,001i8000001AkfZAAS,59.0,2017-09-09,Closed Won,MG Special,Moses Frase,56SRDF1B
Domzoom - GTX Plus Pro,001i8000001AkfNAAS,0.0,2017-11-25,Closed Lost,GTX Plus Pro,Niesha Huffines,ID7F5VGK
Hottechi - GTX Basic,001i8000001AQMaAAO,569.0,2017-12-09,Closed Won,GTX Basic,Niesha Huffines,6UQTAD4C
Xx-zobam - GTX Basic,001i8000001AkgMAAS,517.0,2017-12-13,Closed Won,GTX Basic,Reed Clapper,HT17GEXI
Iselectrics - GTX Basic,001i8000001AkfkAAC,0.0,2017-11-03,Closed Lost,GTX Basic,Wilburn Farren,5Q2BP80H
Donware - GTX Plus Basic,001i8000001AkfRAAS,1171.0,2017-08-22,Closed Won,GTX Plus Basic,Boris Faz,JVKP9OCT
Kinnamplus - GTX Basic,001i8000001AkfnAAC,0.0,2017-08-22,Closed Lost,GTX Basic,Corliss Cosme,COJKCSVG
Donquadtech - GTX Plus Basic,001i8000001AkfPAAS,1143.0,2017-08-20,Closed Won,GTX Plus Basic,Corliss Cosme,533RTCAL
Kan-code - GTX Pro,001i8000001AkfmAAC,5315.0,2017-12-07,Closed Won,GTX Pro,Daniell Hammack,NUBMO8S7
Codehow - MG Advanced,001i8000001ALqaAAG,0.0,2017-08-12,Closed Lost,MG Advanced,Darcel Schlecht,DNL2IICB
Scotfind - MG Special,001i8000001Akg5AAC,49.0,2017-08-16,Closed Won,MG Special,Elease Gluck,X7V78ZY0
Bubba Gump - GTX Plus Pro,001i8000001ALqXAAW,0.0,2017-11-06,Closed Lost,GTX Plus Pro,Garret Kinder,5GEBBVQQ
J-Texon - MG Advanced,001i8000001AkflAAC,3511.0,2017-08-13,Closed Won,MG Advanced,Hayden Neloms,DMN53GAI
Plexzap - GTX Basic,001i8000001AkfyAAC,550.0,2017-11-08,Negotiation/Review,GTX Basic,Jonathan Berthelot,MBPJUJ7F
Codehow - GTX Pro,001i8000001ALqaAAG,0.0,2017-11-23,Closed Lost,GTX Pro,Jonathan Berthelot,B7VEJNPV
Y-corporation - GTX Pro,001i8000001AkgNAAS,0.0,2017-11-20,Closed Lost,GTX Pro,Kary Hendrixson,CR13KZ71
Sumace - GTX Plus Pro,001i8000001AkgDAAS,5482.0,2017-11-08,Negotiation/Review,GTX Plus Pro,Marty Freudenburg,J31SUXQJ
Codehow - GTX Plus Basic,001i8000001ALqaAAG,1108.0,2017-08-27,Closed Won,GTX Plus Basic,Marty Freudenburg,C23N9DE9
Golddex - MG Special,001i8000001AkfcAAC,0.0,2017-11-07,Closed Lost,MG Special,Maureen Marcano,FW7QS11M
Groovestreet - MG Special,001i8000001AkffAAC,0.0,2017-11-03,Closed Lost,MG Special,Maureen Marcano,ZRBHYBW9
Stanredtax - GTX Basic,001i8000001AkgAAAS,0.0,2017-09-16,Closed Lost,GTX Basic,Niesha Huffines,JLK580ND
Inity - GTX Plus Pro,001i8000001AkfiAAC,5671.0,2017-08-25,Closed Won,GTX Plus Pro,Niesha Huffines,GN9SQ77J
Faxquote - GTX Pro,001i8000001AkfTAAS,4821.0,2017-11-08,Negotiation/Review,GTX Pro,Rosie Papadopoulos,68EYCEV4
Bubba Gump - GTX Basic,001i8000001ALqXAAW,0.0,2017-09-09,Closed Lost,GTX Basic,Rosie Papadopoulos,1S09GEOL
Bioholding - GTX Basic,001i8000001ALqTAAW,546.0,2017-09-24,Closed Won,GTX Basic,Versie Hillebrand,W0TOD23Z
Golddex - MG Special,001i8000001AkfcAAC,57.0,2017-12-06,Closed Won,MG Special,Vicki Laflamme,2SI35CTV
Doncon - MG Advanced,001i8000001AkfOAAS,3195.0,2017-09-28,Closed Won,MG Advanced,Vicki Laflamme,58CZCKFN
Zotware - GTX Basic,001i8000001AkgSAAS,0.0,2017-11-06,Closed Lost,GTX Basic,Violet Mclelland,3E6J4YRT
Globex Corporation - MG Special,001i8000001AkfaAAC,0.0,2017-11-06,Closed Lost,MG Special,Anna Snelling,L4QYOBFW
Globex Corporation - MG Special,001i8000001AkfaAAC,0.0,2017-08-23,Closed Lost,MG Special,Anna Snelling,DSC7UB3W
