opportunity_id,account,product,deal_stage,forecast_category,engage_date,close_date,close_value,estimated_value,sales_cycle_days,sales_agent,manager,regional_office,sector,office_location,account_revenue_millions,account_employees
POLWB0UX,Xx-zobam,GTX Pro,Won,Closed,2017-05-30,2017-06-06,4687.0,4687.0,7.0,Corliss Cosme,Cara Losch,East,entertainment,United States,3838.39,8274.0
ZSHK2ZXD,dambase,GTX Basic,Won,Closed,2017-05-30,2017-06-21,602.0,602.0,22.0,Darcel Schlecht,Melvin Marxen,Central,marketing,United States,2173.98,2928.0
PF7GFMLQ,Condax,GTX Basic,Won,Closed,2017-05-30,2017-08-10,595.0,595.0,72.0,Donn Cantrell,Rocco Neubert,East,medical,United States,4.54,9.0
LKMZWCKQ,Funholding,GTX Pro,Lost,Omitted,2017-05-30,2017-09-06,0.0,0.0,99.0,Gladys Colclough,Melvin Marxen,Central,finance,United States,2819.5,7227.0
3D6ZHLF0,Zoomit,GTX Basic,Lost,Omitted,2017-05-30,2017-08-05,0.0,0.0,67.0,Kami Bicknell,Summer Sewald,West,entertainment,United States,324.19,978.0
3R8PJCCW,Blackzim,MG Advanced,Won,Closed,2017-05-30,2017-09-03,2868.0,2868.0,96.0,Kary Hendrixson,Summer Sewald,West,retail,United States,497.11,1588.0
CPWTJ2WC,Finhigh,MG Advanced,Won,Closed,2017-05-30,2017-06-03,3236.0,3236.0,4.0,Marty Freudenburg,Melvin Marxen,Central,finance,United States,1102.43,1759.0
QZLWUJEJ,Ganjaflex,GTX Pro,Lost,Omitted,2017-05-30,2017-05-31,0.0,0.0,1.0,Reed Clapper,Rocco Neubert,East,retail,Japan,5158.71,17479.0
NDVZAHYA,Golddex,GTX Basic,Won,Closed,2017-05-30,2017-08-15,524.0,524.0,77.0,Vicki Laflamme,Celia Rouche,West,finance,United States,52.5,165.0
1R8VKE8O,Golddex,GTX Plus Pro,Won,Closed,2017-05-30,2017-08-15,5631.0,5631.0,77.0,Vicki Laflamme,Celia Rouche,West,finance,United States,52.5,165.0
QNVW1NSS,,MG Advanced,Engaging,Commit,2017-05-30,,,3393.0,,Wilburn Farren,Cara Losch,East,,,,
LNX7ULEG,Sonron,GTX Plus Pro,Won,Closed,2017-05-30,2017-08-22,5572.0,5572.0,84.0,Zane Levy,Summer Sewald,West,telecommunications,United States,1699.85,5108.0
42N0IWF8,Condax,GTX Pro,Won,Closed,2017-05-30,2017-06-05,5644.0,5644.0,6.0,Zane Levy,Summer Sewald,West,medical,United States,4.54,9.0
N60TC14O,Zumgoity,GTX Plus Pro,Lost,Omitted,2017-05-31,2017-08-05,0.0,0.0,66.0,Cecily Lampkin,Dustin Brinkmann,Central,medical,United States,441.08,1210.0
V6YYDG56,Donquadtech,GTX Plus Pro,Lost,Omitted,2017-05-31,2017-06-16,0.0,0.0,16.0,Daniell Hammack,Rocco Neubert,East,technology,United States,1712.68,3194.0
S1AU0IZX,Inity,GTX Pro,Won,Closed,2017-05-31,2017-06-04,4192.0,4192.0,4.0,Darcel Schlecht,Melvin Marxen,Central,marketing,United States,2403.58,8801.0
GFXKHCEM,Fasehatice,MG Special,Lost,Omitted,2017-05-31,2017-09-05,0.0,0.0,97.0,Elease Gluck,Celia Rouche,West,retail,United States,4968.91,7523.0
YH2NHVXC,Blackzim,MG Advanced,Lost,Omitted,2017-05-31,2017-08-26,0.0,0.0,87.0,Elease Gluck,Celia Rouche,West,retail,United States,497.11,1588.0
JSNPH01N,Sonron,MG Special,Won,Closed,2017-05-31,2017-06-10,56.0,56.0,10.0,Elease Gluck,Celia Rouche,West,telecommunications,United States,1699.85,5108.0
CQDULMXS,Gekko & Co,GTX Basic,Won,Closed,2017-05-31,2017-08-05,607.0,607.0,66.0,Garret Kinder,Cara Losch,East,retail,United States,2520.83,3502.0
VKM187MX,Condax,MG Special,Won,Closed,2017-05-31,2017-06-09,48.0,48.0,9.0,Gladys Colclough,Melvin Marxen,Central,medical,United States,4.54,9.0
GIPPUV2F,Nam-zim,GTX Plus Basic,Engaging,Commit,2017-05-31,,,1096.0,,Hayden Neloms,Celia Rouche,West,services,Brazil,405.59,1179.0
4IUJNFPF,Singletechno,GTX Basic,Lost,Omitted,2017-05-31,2017-08-18,0.0,0.0,79.0,James Ascencio,Summer Sewald,West,retail,United States,2214.94,5374.0
ZE7PM90V,Blackzim,GTX Basic,Won,Closed,2017-05-31,2017-08-23,570.0,570.0,84.0,James Ascencio,Summer Sewald,West,retail,United States,497.11,1588.0
CAAYFKK8,Singletechno,GTX Plus Basic,Won,Closed,2017-05-31,2017-06-04,1056.0,1056.0,4.0,James Ascencio,Summer Sewald,West,retail,United States,2214.94,5374.0
HTBPSC2D,,GTX Basic,Engaging,Commit,2017-05-31,,,550.0,,Kami Bicknell,Summer Sewald,West,,,,
NQZNAEYQ,Lexiqvolax,GTX Basic,Won,Closed,2017-05-31,2017-09-03,560.0,560.0,95.0,Kami Bicknell,Summer Sewald,West,medical,United States,1618.89,3889.0
J47DPNB5,Plexzap,GTX Plus Pro,Lost,Omitted,2017-05-31,2017-08-03,0.0,0.0,64.0,Kary Hendrixson,Summer Sewald,West,retail,United States,2437.85,4874.0
37B8ES7X,Groovestreet,GTX Basic,Won,Closed,2017-05-31,2017-06-21,588.0,588.0,21.0,Kary Hendrixson,Summer Sewald,West,retail,United States,223.8,299.0
KYABDCKE,Y-corporation,GTX Pro,Won,Closed,2017-05-31,2017-09-02,4356.0,4356.0,94.0,Kary Hendrixson,Summer Sewald,West,employment,United States,2871.35,9561.0
3CP9VXC1,Labdrill,MG Special,Won,Closed,2017-05-31,2017-08-15,69.0,69.0,76.0,Kary Hendrixson,Summer Sewald,West,medical,United States,2741.37,9226.0
9XGT3451,Rangreen,GTX Basic,Won,Closed,2017-05-31,2017-08-02,505.0,505.0,63.0,Lajuana Vencill,Dustin Brinkmann,Central,technology,Panama,2938.67,8775.0
AG0H8IAZ,Sonron,GTX Basic,Won,Closed,2017-05-31,2017-09-23,510.0,510.0,115.0,Markita Hansen,Celia Rouche,West,telecommunications,United States,1699.85,5108.0
28FTXKAB,Zoomit,MG Advanced,Won,Closed,2017-05-31,2017-09-23,3722.0,3722.0,115.0,Markita Hansen,Celia Rouche,West,entertainment,United States,324.19,978.0
SIBR2J01,,MG Special,Engaging,Commit,2017-05-31,,,55.0,,Maureen Marcano,Summer Sewald,West,,,,
ROUOR5L0,Finjob,GTX Plus Basic,Won,Closed,2017-05-31,2017-08-02,1145.0,1145.0,63.0,Maureen Marcano,Summer Sewald,West,employment,United States,2059.9,3644.0
QPMZ5RG0,Streethex,MG Special,Won,Closed,2017-05-31,2017-08-27,53.0,53.0,88.0,Moses Frase,Dustin Brinkmann,Central,retail,Belgium,1376.8,1165.0
2PMIYAFN,Kan-code,GTX Plus Basic,Won,Closed,2017-05-31,2017-06-15,1120.0,1120.0,15.0,Reed Clapper,Rocco Neubert,East,software,United States,11698.03,34288.0
CRWE8FRT,Initech,MG Advanced,Won,Closed,2017-05-31,2017-09-22,3404.0,3404.0,114.0,Reed Clapper,Rocco Neubert,East,telecommunications,United States,6395.05,20275.0
FC1LS6PY,Zumgoity,MG Advanced,Lost,Omitted,2017-05-31,2017-06-08,0.0,0.0,8.0,Versie Hillebrand,Dustin Brinkmann,Central,medical,United States,441.08,1210.0
6FI9HAX7,Ron-tech,MG Special,Won,Closed,2017-05-31,2017-06-13,46.0,46.0,13.0,Versie Hillebrand,Dustin Brinkmann,Central,medical,United States,3922.42,6837.0
JL86Q0B4,The New York Inquirer,MG Special,Won,Closed,2017-05-31,2017-06-14,53.0,53.0,14.0,Wilburn Farren,Cara Losch,East,medical,United States,439.21,792.0
Y2A8EUBM,Singletechno,GTX Basic,Lost,Omitted,2017-05-31,2017-08-20,0.0,0.0,81.0,Zane Levy,Summer Sewald,West,retail,United States,2214.94,5374.0
C2MKJA8V,Condax,GTX Pro,Won,Closed,2017-05-31,2017-06-05,4988.0,4988.0,5.0,Zane Levy,Summer Sewald,West,medical,United States,4.54,9.0
IJ4Y77D9,Rantouch,MG Special,Won,Closed,2017-05-31,2017-08-12,53.0,53.0,73.0,Zane Levy,Summer Sewald,West,telecommunications,United States,1188.42,3015.0
CGCPVYNI,Isdom,GTX Basic,Won,Closed,2017-06-01,2017-06-08,523.0,523.0,7.0,Anna Snelling,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
ST8ZOXKI,Hottechi,MG Special,Won,Closed,2017-06-01,2017-06-11,63.0,63.0,10.0,Anna Snelling,Dustin Brinkmann,Central,technology,Korea,8170.38,16499.0
P07OGZ3F,Stanredtax,MG Special,Won,Closed,2017-06-01,2017-08-28,54.0,54.0,88.0,Anna Snelling,Dustin Brinkmann,Central,finance,United States,1698.2,3798.0
0DLEXLEV,Yearin,GTX Plus Pro,Won,Closed,2017-06-01,2017-09-07,6117.0,6117.0,98.0,Boris Faz,Rocco Neubert,East,retail,United States,2261.05,3851.0
27UN3UX8,Ontomedia,GTX Plus Pro,Won,Closed,2017-06-01,2017-06-09,5112.0,5112.0,8.0,Cassey Cress,Rocco Neubert,East,employment,United States,882.12,2769.0
NR5D7201,Kan-code,MG Advanced,Won,Closed,2017-06-01,2017-09-03,3527.0,3527.0,94.0,Corliss Cosme,Cara Losch,East,software,United States,11698.03,34288.0
UGTXH980,,GTX Pro,Engaging,Commit,2017-06-01,,,4821.0,,Daniell Hammack,Rocco Neubert,East,,,,
LKBS2IJC,Konmatfix,GTX Plus Pro,Lost,Omitted,2017-06-01,2017-06-11,0.0,0.0,10.0,Darcel Schlecht,Melvin Marxen,Central,marketing,United States,375.43,1190.0
MFO940S8,Finhigh,MG Special,Lost,Omitted,2017-06-01,2017-08-24,0.0,0.0,84.0,Darcel Schlecht,Melvin Marxen,Central,finance,United States,1102.43,1759.0
5O0597PP,Warephase,MG Advanced,Lost,Omitted,2017-06-01,2017-08-07,0.0,0.0,67.0,Darcel Schlecht,Melvin Marxen,Central,services,United States,2041.73,5276.0
C4FEG98K,Inity,GTX Basic,Won,Closed,2017-06-01,2017-06-14,565.0,565.0,13.0,Darcel Schlecht,Melvin Marxen,Central,marketing,United States,2403.58,8801.0
EKH5O1HH,Ron-tech,MG Advanced,Won,Closed,2017-06-01,2017-06-09,3771.0,3771.0,8.0,Darcel Schlecht,Melvin Marxen,Central,medical,United States,3922.42,6837.0
BZ9C1LQT,Fasehatice,MG Advanced,Lost,Omitted,2017-06-01,2017-08-09,0.0,0.0,69.0,Elease Gluck,Celia Rouche,West,retail,United States,4968.91,7523.0
ZT6D57ED,Scottech,GTX Plus Pro,Won,Closed,2017-06-01,2017-09-02,6274.0,6274.0,93.0,Gladys Colclough,Melvin Marxen,Central,marketing,United States,45.39,100.0
NKERMTB8,Plexzap,MG Advanced,Lost,Omitted,2017-06-01,2017-08-03,0.0,0.0,63.0,Hayden Neloms,Celia Rouche,West,retail,United States,2437.85,4874.0
Q67320CY,Sunnamplex,MG Advanced,Won,Closed,2017-06-01,2017-08-17,3480.0,3480.0,77.0,Hayden Neloms,Celia Rouche,West,marketing,Poland,894.37,1593.0
K5NFTQRI,Fasehatice,GTX Plus Pro,Won,Closed,2017-06-01,2017-08-16,5770.0,5770.0,76.0,James Ascencio,Summer Sewald,West,retail,United States,4968.91,7523.0
IJ7B896N,Hottechi,MG Advanced,Lost,Omitted,2017-06-01,2017-09-12,0.0,0.0,103.0,Kary Hendrixson,Summer Sewald,West,technology,Korea,8170.38,16499.0
8KBVRQHD,Statholdings,GTX Plus Pro,Lost,Omitted,2017-06-01,2017-08-29,0.0,0.0,89.0,Lajuana Vencill,Dustin Brinkmann,Central,employment,United States,291.27,586.0
AGZ87JFX,Rangreen,GTX Basic,Lost,Omitted,2017-06-01,2017-08-01,0.0,0.0,61.0,Moses Frase,Dustin Brinkmann,Central,technology,Panama,2938.67,8775.0
OBGCQ1BK,Domzoom,GTX Basic,Lost,Omitted,2017-06-01,2017-09-21,0.0,0.0,112.0,Niesha Huffines,Melvin Marxen,Central,entertainment,United States,217.87,551.0
K05LLUU4,Ron-tech,GTX Basic,Lost,Omitted,2017-06-01,2017-09-25,0.0,0.0,116.0,Niesha Huffines,Melvin Marxen,Central,medical,United States,3922.42,6837.0
9WISPXZW,Konex,GTX Basic,Won,Closed,2017-06-01,2017-06-12,562.0,562.0,11.0,Reed Clapper,Rocco Neubert,East,technology,United States,7708.38,13756.0
ZTVWSE98,,MG Special,Engaging,Commit,2017-06-01,,,55.0,,Rosalina Dieter,Celia Rouche,West,,,,
4ZGA57SX,Mathtouch,GTX Pro,Won,Closed,2017-06-01,2017-08-03,4686.0,4686.0,63.0,Rosie Papadopoulos,Cara Losch,East,marketing,Jordan,3027.46,9516.0
6ONKN1IM,Newex,MG Advanced,Lost,Omitted,2017-06-01,2017-08-22,0.0,0.0,82.0,Vicki Laflamme,Celia Rouche,West,services,Germany,1012.72,3492.0
JVIIWJDL,Opentech,MG Special,Won,Closed,2017-06-01,2017-09-02,38.0,38.0,93.0,Violet Mclelland,Cara Losch,East,finance,United States,355.23,853.0
W8M8XI8Y,Finjob,MG Advanced,Won,Closed,2017-06-01,2017-08-05,3184.0,3184.0,65.0,Zane Levy,Summer Sewald,West,employment,United States,2059.9,3644.0
MELHF0ZP,Rundofase,GTX Plus Pro,Won,Closed,2017-06-02,2017-09-17,5373.0,5373.0,107.0,Anna Snelling,Dustin Brinkmann,Central,technology,United States,1008.06,1238.0
6SV2WYK4,Bluth Company,GTX Plus Basic,Won,Closed,2017-06-02,2017-09-05,1239.0,1239.0,95.0,Boris Faz,Rocco Neubert,East,technology,United States,1242.32,3027.0
SPV7OJTH,,MG Advanced,Engaging,Commit,2017-06-02,,,3393.0,,Cassey Cress,Rocco Neubert,East,,,,
6JEAYHOE,Isdom,MG Advanced,Lost,Omitted,2017-06-02,2017-06-18,0.0,0.0,16.0,Cecily Lampkin,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
IKQSEYPT,Streethex,MG Special,Won,Closed,2017-06-02,2017-06-12,52.0,52.0,10.0,Cecily Lampkin,Dustin Brinkmann,Central,retail,Belgium,1376.8,1165.0
ZN0FWO0L,Ganjaflex,GTX Basic,Won,Closed,2017-06-02,2017-09-19,651.0,651.0,109.0,Corliss Cosme,Cara Losch,East,retail,Japan,5158.71,17479.0
CPL37MZC,dambase,GTX Plus Pro,Won,Closed,2017-06-02,2017-08-02,6026.0,6026.0,61.0,Darcel Schlecht,Melvin Marxen,Central,marketing,United States,2173.98,2928.0
N7G1TU1X,,MG Advanced,Engaging,Commit,2017-06-02,,,3393.0,,James Ascencio,Summer Sewald,West,,,,
GM68OLDH,Green-Plus,GTX Plus Pro,Won,Closed,2017-06-02,2017-09-05,5569.0,5569.0,95.0,James Ascencio,Summer Sewald,West,services,United States,692.19,1922.0
W604BPPE,Dontechi,GTX Basic,Lost,Omitted,2017-06-02,2017-08-25,0.0,0.0,84.0,Jonathan Berthelot,Melvin Marxen,Central,software,United States,4618.0,10083.0
GIJ14130,Hottechi,GTX Basic,Won,Closed,2017-06-02,2017-09-04,519.0,519.0,94.0,Jonathan Berthelot,Melvin Marxen,Central,technology,Korea,8170.38,16499.0
CUA83384,Scotfind,GTX Basic,Won,Closed,2017-06-02,2017-09-05,558.0,558.0,95.0,Kami Bicknell,Summer Sewald,West,software,United States,6354.87,16780.0
ZGQI86AQ,Sonron,GTX Basic,Won,Closed,2017-06-02,2017-09-05,523.0,523.0,95.0,Kary Hendrixson,Summer Sewald,West,telecommunications,United States,1699.85,5108.0
L8NLCWFS,Scotfind,GTX Pro,Won,Closed,2017-06-02,2017-08-20,4869.0,4869.0,79.0,Kary Hendrixson,Summer Sewald,West,software,United States,6354.87,16780.0
UPHLXZ3M,Funholding,MG Special,Lost,Omitted,2017-06-02,2017-08-02,0.0,0.0,61.0,Lajuana Vencill,Dustin Brinkmann,Central,finance,United States,2819.5,7227.0
JDFQYP5L,Stanredtax,GTX Basic,Won,Closed,2017-06-02,2017-08-09,588.0,588.0,68.0,Lajuana Vencill,Dustin Brinkmann,Central,finance,United States,1698.2,3798.0
06AIY3IS,Condax,GTX Plus Pro,Won,Closed,2017-06-02,2017-08-21,5712.0,5712.0,80.0,Marty Freudenburg,Melvin Marxen,Central,medical,United States,4.54,9.0
4LQAN2JX,Golddex,GTX Plus Basic,Won,Closed,2017-06-02,2017-08-29,1046.0,1046.0,88.0,Maureen Marcano,Summer Sewald,West,finance,United States,52.5,165.0
84QGC91P,Singletechno,MG Special,Won,Closed,2017-06-02,2017-08-17,54.0,54.0,76.0,Maureen Marcano,Summer Sewald,West,retail,United States,2214.94,5374.0
98MASV7P,Xx-zobam,GTX Pro,Won,Closed,2017-06-02,2017-08-12,4933.0,4933.0,71.0,Reed Clapper,Rocco Neubert,East,entertainment,United States,3838.39,8274.0
QFBBRJL5,Umbrella Corporation,MG Special,Won,Closed,2017-06-02,2017-09-26,60.0,60.0,116.0,Reed Clapper,Rocco Neubert,East,finance,United States,2022.14,5113.0
CUV49MUR,Zathunicon,GTX Pro,Engaging,Commit,2017-06-02,,,4821.0,,Violet Mclelland,Cara Losch,East,retail,United States,71.12,144.0
XCGW5K0N,Silis,GTX Basic,Won,Closed,2017-06-02,2017-09-12,572.0,572.0,102.0,Violet Mclelland,Cara Losch,East,medical,United States,2818.38,6290.0
UUF8Z53N,Condax,MG Special,Won,Closed,2017-06-02,2017-08-30,55.0,55.0,89.0,Violet Mclelland,Cara Losch,East,medical,United States,4.54,9.0
J6MIKNYJ,Xx-zobam,MG Special,Won,Closed,2017-06-02,2017-08-22,51.0,51.0,81.0,Violet Mclelland,Cara Losch,East,entertainment,United States,3838.39,8274.0
3W4AWYSK,Vehement Capital Partners,GTX Plus Pro,Lost,Omitted,2017-06-03,2017-08-24,0.0,0.0,82.0,Cassey Cress,Rocco Neubert,East,finance,United States,646.1,883.0
VBN5T6F8,Opentech,MG Special,Won,Closed,2017-06-03,2017-08-31,59.0,59.0,89.0,Cassey Cress,Rocco Neubert,East,finance,United States,355.23,853.0
W1J3L0EU,Betasoloin,GTX Pro,Won,Closed,2017-06-03,2017-06-06,4492.0,4492.0,3.0,Daniell Hammack,Rocco Neubert,East,medical,United States,251.41,495.0
45CMXP2K,Treequote,GTX Basic,Lost,Omitted,2017-06-03,2017-08-03,0.0,0.0,61.0,Darcel Schlecht,Melvin Marxen,Central,telecommunications,United States,5266.09,8595.0
6OJAC85F,Codehow,GTX Pro,Lost,Omitted,2017-06-03,2017-08-29,0.0,0.0,87.0,Darcel Schlecht,Melvin Marxen,Central,software,United States,2714.9,2641.0
K94WM7M4,Zathunicon,MG Advanced,Lost,Omitted,2017-06-03,2017-08-27,0.0,0.0,85.0,Donn Cantrell,Rocco Neubert,East,retail,United States,71.12,144.0
31KRB7R2,Plexzap,GTX Basic,Lost,Omitted,2017-06-03,2017-08-12,0.0,0.0,70.0,James Ascencio,Summer Sewald,West,retail,United States,2437.85,4874.0
5PG1KSKD,Fasehatice,GTX Pro,Lost,Omitted,2017-06-03,2017-08-06,0.0,0.0,64.0,James Ascencio,Summer Sewald,West,retail,United States,4968.91,7523.0
LDAXEBR0,Treequote,GTX Basic,Won,Closed,2017-06-03,2017-06-22,639.0,639.0,19.0,Jonathan Berthelot,Melvin Marxen,Central,telecommunications,United States,5266.09,8595.0
NGTMVX1C,Globex Corporation,GTX Plus Basic,Won,Closed,2017-06-03,2017-06-21,1040.0,1040.0,18.0,Jonathan Berthelot,Melvin Marxen,Central,technology,Norway,1223.72,2497.0
SFBHZLHK,Finhigh,GTX Pro,Won,Closed,2017-06-03,2017-09-12,4138.0,4138.0,101.0,Jonathan Berthelot,Melvin Marxen,Central,finance,United States,1102.43,1759.0
7VMOJBPN,Faxquote,GTX Pro,Engaging,Commit,2017-06-03,,,4821.0,,Kami Bicknell,Summer Sewald,West,telecommunications,United States,1825.82,5595.0
13PPMGNM,Plexzap,GTX Plus Basic,Lost,Omitted,2017-06-03,2017-08-07,0.0,0.0,65.0,Kami Bicknell,Summer Sewald,West,retail,United States,2437.85,4874.0
6GY8Q8F0,Funholding,MG Special,Won,Closed,2017-06-03,2017-09-23,54.0,54.0,112.0,Lajuana Vencill,Dustin Brinkmann,Central,finance,United States,2819.5,7227.0
5JIXFMFY,Inity,MG Advanced,Won,Closed,2017-06-03,2017-09-14,3438.0,3438.0,103.0,Lajuana Vencill,Dustin Brinkmann,Central,marketing,United States,2403.58,8801.0
JBY30BSR,Finjob,GTX Pro,Lost,Omitted,2017-06-03,2017-08-05,0.0,0.0,63.0,Markita Hansen,Celia Rouche,West,employment,United States,2059.9,3644.0
69XL3JMB,Isdom,GTX Plus Basic,Won,Closed,2017-06-03,2017-08-05,1017.0,1017.0,63.0,Marty Freudenburg,Melvin Marxen,Central,medical,United States,3178.24,4540.0
YTGQKC7A,Dalttechnology,MG Special,Engaging,Commit,2017-06-03,,,55.0,,Rosalina Dieter,Celia Rouche,West,software,United States,98.79,96.0
DYWMK8OF,Singletechno,MG Advanced,Won,Closed,2017-06-03,2017-09-19,3314.0,3314.0,108.0,Rosalina Dieter,Celia Rouche,West,retail,United States,2214.94,5374.0
GG8XQD8Z,Cancity,MG Special,Lost,Omitted,2017-06-03,2017-08-12,0.0,0.0,70.0,Versie Hillebrand,Dustin Brinkmann,Central,retail,United States,718.62,2448.0
URT8A7OQ,Rangreen,MG Special,Won,Closed,2017-06-03,2017-08-24,51.0,51.0,82.0,Versie Hillebrand,Dustin Brinkmann,Central,technology,Panama,2938.67,8775.0
LGO0XF4X,Kan-code,MG Special,Won,Closed,2017-06-03,2017-09-10,50.0,50.0,99.0,Vicki Laflamme,Celia Rouche,West,software,United States,11698.03,34288.0
Y46OEBEH,Zathunicon,MG Special,Won,Closed,2017-06-03,2017-06-09,54.0,54.0,6.0,Violet Mclelland,Cara Losch,East,retail,United States,71.12,144.0
G54JJCMX,Scottech,GTX Plus Pro,Lost,Omitted,2017-06-04,2017-08-18,0.0,0.0,75.0,Anna Snelling,Dustin Brinkmann,Central,marketing,United States,45.39,100.0
BPQ0358T,Rangreen,MG Advanced,Lost,Omitted,2017-06-04,2017-09-16,0.0,0.0,104.0,Anna Snelling,Dustin Brinkmann,Central,technology,Panama,2938.67,8775.0
EPH7L4K0,Condax,GTX Pro,Lost,Omitted,2017-06-04,2017-09-05,0.0,0.0,93.0,Boris Faz,Rocco Neubert,East,medical,United States,4.54,9.0
SMU4542Q,Hottechi,GTX Plus Basic,Lost,Omitted,2017-06-04,2017-08-16,0.0,0.0,73.0,Cecily Lampkin,Dustin Brinkmann,Central,technology,Korea,8170.38,16499.0
E884CL8B,Ontomedia,GTX Pro,Won,Closed,2017-06-04,2017-06-17,4942.0,4942.0,13.0,Daniell Hammack,Rocco Neubert,East,employment,United States,882.12,2769.0
4K8N65EM,Initech,MG Special,Lost,Omitted,2017-06-04,2017-08-06,0.0,0.0,63.0,Donn Cantrell,Rocco Neubert,East,telecommunications,United States,6395.05,20275.0
KVTBYOVD,Kan-code,GTX Pro,Won,Closed,2017-06-04,2017-06-14,4612.0,4612.0,10.0,Donn Cantrell,Rocco Neubert,East,software,United States,11698.03,34288.0
ZA6CBQAL,Zotware,GTX Pro,Won,Closed,2017-06-04,2017-06-20,4308.0,4308.0,16.0,Donn Cantrell,Rocco Neubert,East,software,United States,4478.47,13809.0
Y6YZXVTF,Massive Dynamic,MG Advanced,Won,Closed,2017-06-04,2017-09-04,2876.0,2876.0,92.0,Donn Cantrell,Rocco Neubert,East,entertainment,United States,665.06,1095.0
SHETLR3T,Warephase,GTX Plus Pro,Won,Closed,2017-06-04,2017-08-30,4990.0,4990.0,87.0,Gladys Colclough,Melvin Marxen,Central,services,United States,2041.73,5276.0
EL03YRD0,Scotfind,GTX Plus Basic,Lost,Omitted,2017-06-04,2017-09-29,0.0,0.0,117.0,Hayden Neloms,Celia Rouche,West,software,United States,6354.87,16780.0
3KZUBSRU,Sonron,GTX Plus Basic,Won,Closed,2017-06-04,2017-09-09,1024.0,1024.0,97.0,Hayden Neloms,Celia Rouche,West,telecommunications,United States,1699.85,5108.0
F8QQEW1W,,GTX Plus Basic,Engaging,Commit,2017-06-04,,,1096.0,,Kami Bicknell,Summer Sewald,West,,,,
FA6JQ4V2,Lexiqvolax,MG Special,Won,Closed,2017-06-04,2017-09-16,53.0,53.0,104.0,Kami Bicknell,Summer Sewald,West,medical,United States,1618.89,3889.0
4LXUITP3,,GTX Basic,Engaging,Commit,2017-06-04,,,550.0,,Kary Hendrixson,Summer Sewald,West,,,,
GXC8JN36,,GTX Pro,Engaging,Commit,2017-06-04,,,4821.0,,Kary Hendrixson,Summer Sewald,West,,,,
XTE9XJTS,Zencorporation,MG Special,Engaging,Commit,2017-06-04,,,55.0,,Kary Hendrixson,Summer Sewald,West,technology,China,40.79,142.0
N7WUBQR0,Singletechno,GTX Plus Basic,Lost,Omitted,2017-06-04,2017-09-17,0.0,0.0,105.0,Kary Hendrixson,Summer Sewald,West,retail,United States,2214.94,5374.0
9KJ89VHI,J-Texon,GTX Basic,Won,Closed,2017-06-04,2017-09-01,525.0,525.0,89.0,Kary Hendrixson,Summer Sewald,West,retail,United States,1388.67,3583.0
N3CN7GCZ,Nam-zim,MG Special,Won,Closed,2017-06-04,2017-08-27,60.0,60.0,84.0,Kary Hendrixson,Summer Sewald,West,services,Brazil,405.59,1179.0
KAHKF9H1,Scotfind,GTX Plus Basic,Won,Closed,2017-06-04,2017-06-08,967.0,967.0,4.0,Markita Hansen,Celia Rouche,West,software,United States,6354.87,16780.0
P4UJ64QM,Rantouch,GTX Basic,Lost,Omitted,2017-06-04,2017-08-14,0.0,0.0,71.0,Maureen Marcano,Summer Sewald,West,telecommunications,United States,1188.42,3015.0
IHF5GR01,Initech,GTX Basic,Won,Closed,2017-06-04,2017-06-14,524.0,524.0,10.0,Reed Clapper,Rocco Neubert,East,telecommunications,United States,6395.05,20275.0
81DUFIPO,J-Texon,MG Special,Won,Closed,2017-06-04,2017-09-10,57.0,57.0,98.0,Rosalina Dieter,Celia Rouche,West,retail,United States,1388.67,3583.0
58K44TMD,Bubba Gump,MG Advanced,Lost,Omitted,2017-06-04,2017-06-20,0.0,0.0,16.0,Rosie Papadopoulos,Cara Losch,East,software,United States,987.39,2253.0
EEBOSTAA,Warephase,GTX Plus Pro,Won,Closed,2017-06-04,2017-06-13,5056.0,5056.0,9.0,Versie Hillebrand,Dustin Brinkmann,Central,services,United States,2041.73,5276.0
9DDHZUZB,Konex,GTX Basic,Won,Closed,2017-06-04,2017-06-08,600.0,600.0,4.0,Vicki Laflamme,Celia Rouche,West,technology,United States,7708.38,13756.0
IWLEND3K,Donware,GTX Basic,Won,Closed,2017-06-05,2017-09-26,633.0,633.0,113.0,Cassey Cress,Rocco Neubert,East,marketing,United States,1197.44,2570.0
VICY80KW,Vehement Capital Partners,GTX Pro,Won,Closed,2017-06-05,2017-08-27,4994.0,4994.0,83.0,Cassey Cress,Rocco Neubert,East,finance,United States,646.1,883.0
H35AXY3M,Kan-code,GTX Plus Basic,Won,Closed,2017-06-05,2017-06-10,899.0,899.0,5.0,Corliss Cosme,Cara Losch,East,software,United States,11698.03,34288.0
1UHFKBP6,Scottech,GTX Pro,Lost,Omitted,2017-06-05,2017-08-06,0.0,0.0,62.0,Darcel Schlecht,Melvin Marxen,Central,marketing,United States,45.39,100.0
